sp_f600xsp_f600,sp_f600xsp_f857,sp_f600xsp_f1200,sp_f857xsp_f857,sp_f857xsp_f1200,sp_f1200xsp_f1200
2688.1724442245286,4243.057590422493,5211.263705761184,6766.710034747697,8375.215197786809,10448.386554637653
2688.1523664607844,4243.02558126184,5211.227479995446,6766.65627593816,8375.1513016105,10448.306486002051
2688.1322985148167,4242.993593329955,5211.191288947701,6766.602563368297,8375.08748156912,10448.226543588336
2688.112231816487,4242.961607612261,5211.155100668961,6766.548854828747,8375.023666707166,10448.146608065023
2688.092175466036,4242.929634365489,5211.118922072928,6766.495161879699,8374.959864816952,10448.066684684632
2688.0721401717824,4242.897685658804,5211.0827612950125,6766.441498124108,8374.89608506776,10447.986779627852
2688.0521061244654,4242.865739165513,5211.046603285554,6766.387838397921,8374.832310497355,10447.90688146102
2688.032073316127,4242.833794881712,5211.010448042818,6766.334182699214,8374.768541104882,10447.826990183745
2688.012041734207,4242.801852801234,5210.974295564075,6766.280531024957,8374.70477688899,10447.747105795415
2687.992011399209,4242.769912934129,5210.938145853763,6766.2268833800645,8374.641017851842,10447.66722829698
2687.971982311129,4242.737975280387,5210.901998911874,6766.173239764524,8374.577263993426,10447.587357688419
2687.951954469962,4242.706039840002,5210.865854738399,6766.119600178324,8374.513515313725,10447.507493969713
2687.931927875704,4242.674106612965,5210.829713333331,6766.06596462145,8374.449771812728,10447.427637140847
2687.9119025283494,4242.642175599271,5210.79357469666,6766.01233309389,8374.386033490415,10447.3477872018
2687.8918784278944,4242.6102467989085,5210.757438828378,6765.958705595633,8374.322300346772,10447.267944152556
2687.8718555743344,4242.578320211874,5210.721305728477,6765.905082126664,8374.258572381787,10447.188107993094
2687.851833967665,4242.546395838158,5210.685175396948,6765.851462686971,8374.194849595442,10447.108278723397
2687.8318136078806,4242.514473677753,5210.649047833783,6765.797847276542,8374.131131987724,10447.028456343447
2687.8117944949777,4242.482553730652,5210.612923038973,6765.744235895363,8374.067419558618,10446.948640853225
2687.791776628951,4242.450635996848,5210.576801012509,6765.6906285434225,8374.00371230811,10446.868832252714
2687.7717600097963,4242.418720476334,5210.540681754385,6765.637025220708,8373.94001023618,10446.789030541893
2687.751744637509,4242.3868071691,5210.50456526459,6765.583425927206,8373.87631334282,10446.709235720748
2687.7317305120846,4242.3548960751405,5210.468451543116,6765.529830662904,8373.812621628009,10446.629447789255
2687.7117176335178,4242.322987194448,5210.432340589956,6765.476239427789,8373.748935091737,10446.549666747402
2687.6917060018054,4242.291080527014,5210.396232405101,6765.422652221849,8373.685253733986,10446.469892595165
2687.671695616941,4242.259176072832,5210.36012698854,6765.369069045071,8373.621577554743,10446.39012533253
2687.6516914752565,4242.227283503397,5210.324037679167,6765.31550861876,8373.557932374359,10446.310400570825
2687.631711273933,4242.195437075492,5210.288011723803,6765.26203725444,8373.494409649433,10446.230844446642
2687.6117323108197,4242.16359284412,5210.2519885136835,6765.208569886926,8373.430892058399,10446.151295150528
2687.591754585912,4242.131750809274,5210.215968048799,6765.155106516206,8373.367379601237,10446.071752682468
2687.5717780992054,4242.099910970948,5210.179950329143,6765.101647142266,8373.303872277938,10445.992217042442
2687.5518028506954,4242.068073329133,5210.143935354706,6765.048191765096,8373.240370088482,10445.912688230432
2687.5318288403773,4242.036237883822,5210.107923125479,6764.99474038468,8373.176873032857,10445.83316624642
2687.511858088601,4242.004406035216,5210.071914269241,6764.941293971423,8373.113381546134,10445.753651285462
2687.491889520542,4241.972577038401,5210.035908452004,6764.887852009055,8373.049895396836,10445.67414324376
2687.4719221906103,4241.9407502380345,5209.9999053799365,6764.834414043381,8372.986414381314,10445.594642029995
2687.451956098802,4241.908925634106,5209.96390505303,6764.780980074387,8372.92293849955,10445.515147644152
2687.4320013007173,4241.877112662091,5209.927912896096,6764.7275589557175,8372.859472841848,10445.435663012835
2687.4120548565015,4241.845308526781,5209.891927295332,6764.674148044545,8372.796015885067,10445.3561872587
2687.392109650052,4241.813506587567,5209.855944439519,6764.620741129715,8372.73256406183,10445.27671833233
2687.3721656813636,4241.78170684444,5209.819964328649,6764.5673382112145,8372.66911737212,10445.19725623371
2687.352226783609,4241.749918351812,5209.784003071918,6764.513960676635,8372.605713867768,10445.117868662923
2687.332291633858,4241.718137984767,5209.748055109627,6764.460601144565,8372.542340416114,10445.038532254946
2687.3123577204806,4241.686359810544,5209.712109886481,6764.407245601121,8372.478972084305,10444.9592026504
2687.2924276739063,4241.654588102255,5209.676171808942,6764.353901012525,8372.415616087339,10444.879887361878
2687.2725173449426,4241.622848609415,5209.640267430061,6764.300609356761,8372.352315902279,10444.800631659704
2687.252608249482,4241.591111304708,5209.604365785453,6764.247321681921,8372.289020829008,10444.72138275247
2687.232700920687,4241.55937651123,5209.568467018081,6764.194038183797,8372.225730954155,10444.642140678494
2687.2127950374943,4241.527644034408,5209.532571041842,6764.140758744469,8372.162446225531,10444.562905414672
2687.192890387777,4241.495913745687,5209.496677799848,6764.087483286023,8372.099166608654,10444.483676945732
2687.172986971531,4241.46418564506,5209.46078729209,6764.034211808444,8372.035892103504,10444.404455271657
2687.153084788751,4241.4324597325185,5209.42489951856,6763.980944311721,8371.97262271007,10444.325240392429
2687.1331838394335,4241.400736008057,5209.389014479249,6763.927680795842,8371.909358428335,10444.24603230803
2687.113311589921,4241.369063909344,5209.353190905771,6763.874510290758,8371.846205097205,10444.166956954075
2687.0934450498708,4241.337402055229,5209.317379637606,6763.821358275125,8371.783074125631,10444.087908917843
2687.073579734523,4241.305742373432,5209.281571084941,6763.76821021196,8371.719948232036,10444.008867636327
2687.053716297102,4241.274085874766,5209.245766308113,6763.715067677657,8371.65682907998,10443.929834873086
2687.033861450707,4241.242442947243,5209.2099762040825,6763.661946872631,8371.593733765727,10443.85082875206
2687.0140078286227,4241.210802191417,5209.174188814887,6763.608830019086,8371.53064352839,10443.771829384606
2686.994155430845,4241.179163607281,5209.138404140521,6763.5557171170085,8371.467558367955,10443.69283677071
2686.974318379346,4241.147555897137,5209.102665260391,6763.502666502597,8371.40456584147,10443.613982325118
2686.9544891409396,4241.11596375011,5209.0669491943445,6763.449647057158,8371.341619242765,10443.535195946337
2686.9346611207257,4241.084373762349,5209.03123582449,6763.3966315379475,8371.27867768309,10443.456416264287
2686.914834318699,4241.052785933849,5208.99552515082,6763.343619944954,8371.215741162438,10443.377643278951
2686.8950087348558,4241.021200264602,5208.959817173325,6763.290612278164,8371.152809680787,10443.298876990306
2686.875184369191,4240.989616754601,5208.924111891997,6763.237608537567,8371.089883238124,10443.22011739834
2686.855361221701,4240.958035403838,5208.888409306829,6763.184608723148,8371.02696183444,10443.14136450303
2686.8355392923804,4240.926456212306,5208.852709417812,6763.131612834897,8370.964045469711,10443.062618304362
2686.815718581225,4240.894879179998,5208.817012224938,6763.0786208728,8370.90113414393,10442.983878802317
2686.7958990882303,4240.863304306906,5208.781317728197,6763.025632836845,8370.838227857083,10442.905145996876
2686.776080813392,4240.8317315930235,5208.745625927583,6762.97264872702,8370.77532660915,10442.826419888022
2686.7562637567053,4240.800161038343,5208.7099368230865,6762.919668543313,8370.712430400119,10442.74770047574
2686.736447918166,4240.768592642856,5208.6742504147005,6762.86669228571,8370.649539229977,10442.668987760007
2686.7166332977695,4240.737026406557,5208.638566702415,6762.8137199542,8370.586653098706,10442.59028174081
2686.696819895511,4240.705462329437,5208.602885686223,6762.76075154877,8370.523772006296,10442.511582418127
2686.677007711386,4240.67390041149,5208.567207366116,6762.707787069408,8370.460895952729,10442.432889791944
2686.6571967453906,4240.642340652708,5208.5315317420855,6762.654826516102,8370.39802493799,10442.35420386224
2686.63738699752,4240.610783053085,5208.4958588141235,6762.601869888838,8370.335158962067,10442.275524629
2686.617581690889,4240.579234852135,5208.46020087583,6762.54893344847,8370.272325637907,10442.196898982435
2686.5977896403665,4240.547709368475,5208.424573830095,6762.496039617158,8370.209555278516,10442.118372796464
2686.5780228506324,4240.516213840134,5208.388969532519,6762.443181844827,8370.146813133118,10442.039870010576
2686.5582572759517,4240.484720464908,5208.353367921643,6762.390327985962,8370.084076006216,10441.961373887405
2686.538514559324,4240.453270134482,5208.3178228019215,6762.337555300175,8370.021445554448,10441.883018184704
2686.518781741843,4240.4218383646585,5208.282301957543,6762.284817527704,8369.95886091016,10441.804722814042
2686.499050130046,4240.390408730252,5208.246783776582,6762.232083635264,8369.896281240379,10441.726434048223
2686.4793197239283,4240.358981231255,5208.2112682590305,6762.179353622842,8369.83370654509,10441.64815188723
2686.4595905234855,4240.327555867661,5208.17575540488,6762.126627490427,8369.771136824284,10441.569876331043
2686.4398625287135,4240.2961326394625,5208.140245214122,6762.073905238006,8369.708572077941,10441.491607379648
2686.4201357396073,4240.2647115466525,5208.10473768675,6762.021186865566,8369.64601230605,10441.413345033025
2686.40043267648,4240.233334115369,5208.069284797182,6761.9685489449,8369.583553346456,10441.33520924261
2686.3807411127227,4240.201977800466,5208.033858327749,6761.915949904065,8369.521143167396,10441.257134885022
2686.361050744895,4240.170623602999,5207.9984344992345,6761.863354710113,8369.458737921363,10441.179067080362
2686.3413615729914,4240.13927152296,5207.963013311632,6761.810763363031,8369.396337608341,10441.10100582861
2686.32168707184,4240.1079423205065,5207.927615339229,6761.75820859855,8369.333975413108,10441.022985485943
2686.3020179298724,4240.076621649542,5207.892226364261,6761.7056677947785,8369.271628403269,10440.944982310266
2686.2823499828455,4240.045303094362,5207.856840028441,6761.653130835057,8369.209286323361,10440.866985684079
2686.262683230755,4240.013986654958,5207.821456331765,6761.6005977193745,8369.146949173373,10440.788995607363
2686.243017673597,4239.9826723313245,5207.786075274222,6761.548068447719,8369.084616953289,10440.711012080106
2686.2233533113667,4239.951360123453,5207.750696855805,6761.495543020076,8369.022289663095,10440.633035102286
2686.2036901440592,4239.920050031336,5207.7153210765055,6761.4430214364365,8368.959967302777,10440.555064673887
2686.1840281716713,4239.888742054968,5207.679947936315,6761.390503696786,8368.89764987232,10440.477100794891
2686.164367394197,4239.85743619434,5207.644577435227,6761.337989801114,8368.835337371711,10440.399143465282
2686.144707811633,4239.826132449447,5207.609209573231,6761.285479749407,8368.773029800936,10440.321192685042
2686.125049423975,4239.7948308202795,5207.573844350321,6761.232973541655,8368.710727159978,10440.243248454151
2686.1053922312176,4239.763531306831,5207.538481766489,6761.180471177843,8368.648429448827,10440.165310772596
2686.0857362333572,4239.732233909095,5207.503121821726,6761.1279726579605,8368.586136667465,10440.087379640358
2686.0660814303887,4239.700938627064,5207.467764516024,6761.075477981995,8368.52384881588,10440.00945505742
2686.0464278223085,4239.669645460731,5207.432409849374,6761.022987149935,8368.461565894057,10439.931537023762
2686.0267754091115,4239.638354410088,5207.39705782177,6760.970500161768,8368.39928790198,10439.853625539368
2686.007124190794,4239.607065475128,5207.361708433203,6760.91801701748,8368.337014839639,10439.775720604222
2685.9874741673507,4239.575778655845,5207.326361683664,6760.865537717062,8368.274746707017,10439.697822218306
2685.9678253387774,4239.544493952231,5207.291017573146,6760.8130622604995,8368.2124835041,10439.619930381601
2685.9481777050705,4239.513211364279,5207.25567610164,6760.760590647782,8368.150225230875,10439.542045094093
2685.928531266224,4239.481930891981,5207.220337269138,6760.708122878897,8368.087971887326,10439.464166355761
2685.9088860222355,4239.450652535332,5207.185001075633,6760.65565895383,8368.025723473438,10439.38629416659
2685.8892419730987,4239.419376294322,5207.149667521117,6760.603198872573,8367.9634799892,10439.308428526561
2685.8695991188106,4239.388102168946,5207.114336605581,6760.5507426351105,8367.901241434596,10439.230569435656
2685.8499637863374,4239.356843665667,5207.079030224497,6760.498319074306,8367.83905455088,10439.15279266661
2685.8303375813684,4239.325604212224,5207.0437539346085,6760.445935507509,8367.776931200287,10439.075117449418
2685.810712567379,4239.294366866164,5207.008480270337,6760.393555766905,8367.714812750808,10438.997448735132
2685.7910887443654,4239.263131627478,5206.973209231673,6760.341179852481,8367.652699202428,10438.919786523738
2685.7714679828086,4239.23190006065,5206.937941627628,6760.288809072776,8367.590591231805,10438.842131165133
2685.751855972624,4239.200676924764,5206.9026799191915,6760.236447408316,8367.528490897319,10438.764483723726
2685.732245153228,4239.169455896085,5206.867420836263,6760.184089569879,8367.466395463827,10438.686842785126
2685.712635524616,4239.138236974608,5206.832164378835,6760.131735557452,8367.404304931315,10438.609208349313
2685.6930270867833,4239.107020160325,5206.796910546899,6760.079385371024,8367.34221929977,10438.531580416273
2685.6734198397253,4239.075805453229,5206.761659340447,6760.027039010581,8367.280138569175,10438.453958985987
2685.653813783438,4239.044592853312,5206.726410759471,6759.974696476112,8367.218062739517,10438.376344058437
